57,2,3,0,0,0,0,1,"GARDIEN",0
57,4,3,1,0,0,0,1,"DEF",0
57,49,3,0,0,0,0,1,"DEF",0
57,23,3,0,0,0,0,1,"DEF",0
57,24,3,0,0,0,0,1,"DEF",0
57,46,3,0,0,0,0,1,"MIL",0
57,33,3,0,0,0,0,1,"MIL",0
57,37,3,0,0,0,0,1,"MIL",1
57,14,3,1,0,0,0,1,"ATT",0
57,36,3,0,0,0,0,1,"ATT",0
57,27,3,0,0,0,0,1,"ATT",0
57,25,3,0,0,0,0,0,"ATT",0
57,20,3,0,0,0,0,0,"DEF",0
